claim_id,employee_id,claim_date,expense_category,vendor_name,currency,amount_local,amount_usd,fx_rate,project_code,cost_center,approval_status,approver_id,receipt_attached,notes,reimbursable
EXP-0002762,EMP-000992,2025-01-31,Meals,Vendor-198,SGD,14241.59,10538.78,0.74,PROJ-007,CC-0002,PENDING,MGR-001,N,Conference attendance,N
EXP-0002763,EMP-000333,2025-01-05,Client Entertainment,Vendor-97,JPY,7082.43,47.45,0.0067,PROJ-007,CC-0014,REJECTED,MGR-002,Y,Team lunch,N
EXP-0002764,EMP-001943,2025-06-01,Telecoms,Vendor-195,AUD,5488.45,3567.49,0.65,PROJ-012,CC-0009,REJECTED,MGR-001,N,Client visit,Y
EXP-0002765,EMP-001629,2024-09-04,Training,Vendor-162,GBP,12844.08,16311.98,1.27,PROJ-009,CC-0009,REJECTED,MGR-002,N,,N
EXP-0002766,EMP-000190,2024-09-29,Client Entertainment,Vendor-136,INR,14687.2,176.25,0.012,PROJ-037,CC-0010,APPROVED,MGR-001,Y,Team lunch,N
EXP-0002767,EMP-000481,2024-06-07,Client Entertainment,Vendor-144,AUD,13456.64,8746.82,0.65,PROJ-048,CC-0017,CANCELLED,MGR-003,Y,,N
EXP-0002768,EMP-001365,2025-05-03,Office Supplies,Vendor-66,CAD,7181.49,5314.3,0.74,PROJ-037,CC-0016,PENDING,MGR-002,Y,Monthly subscription,Y
EXP-0002769,EMP-000719,2024-04-24,Telecoms,Vendor-26,AUD,12848.47,8351.51,0.65,PROJ-035,CC-0015,APPROVED,MGR-002,N,,N
EXP-0002770,EMP-001653,2025-04-13,Office Supplies,Vendor-109,AUD,6628.68,4308.64,0.65,PROJ-045,CC-0013,APPROVED,MGR-003,Y,,Y
EXP-0002771,EMP-000336,2025-01-24,Client Entertainment,Vendor-33,CAD,13412.98,9925.61,0.74,PROJ-022,CC-0019,PENDING,MGR-001,Y,Team lunch,N
EXP-0002772,EMP-000728,2025-03-06,Training,Vendor-82,USD,7968.9,7968.9,1.0,PROJ-037,CC-0004,APPROVED,MGR-003,Y,,N
EXP-0002773,EMP-001503,2025-03-01,Training,Vendor-12,CAD,11949.59,8842.7,0.74,PROJ-043,CC-0010,REJECTED,MGR-002,Y,Team lunch,Y
EXP-0002774,EMP-001649,2025-04-06,Training,Vendor-15,AUD,520.41,338.27,0.65,PROJ-009,CC-0012,APPROVED,MGR-003,Y,Monthly subscription,N
EXP-0002775,EMP-000578,2024-02-06,Telecoms,Vendor-178,AUD,3848.15,2501.3,0.65,PROJ-040,CC-0018,REJECTED,MGR-002,Y,Client visit,N
EXP-0002776,EMP-000444,2025-05-17,Client Entertainment,Vendor-69,JPY,14900.49,99.83,0.0067,PROJ-048,CC-0018,REJECTED,MGR-002,Y,,N
EXP-0002777,EMP-001707,2025-02-23,Meals,Vendor-62,SGD,5861.74,4337.69,0.74,PROJ-022,CC-0009,PENDING,MGR-001,Y,Conference attendance,N
EXP-0002778,EMP-001405,2025-04-05,Travel-Ground,Vendor-121,CAD,11707.4,8663.48,0.74,PROJ-047,CC-0016,PENDING,MGR-003,N,Team lunch,N
EXP-0002779,EMP-001804,2025-05-24,Travel-Air,Vendor-184,INR,10087.05,121.04,0.012,PROJ-036,CC-0019,REJECTED,MGR-001,Y,Team lunch,Y
EXP-0002780,EMP-000868,2024-02-01,Travel-Ground,Vendor-200,CAD,6152.13,4552.58,0.74,PROJ-030,CC-0014,REJECTED,MGR-002,N,,N
EXP-0002781,EMP-000095,2024-02-27,Training,Vendor-155,CAD,10382.54,7683.08,0.74,PROJ-026,CC-0004,CANCELLED,MGR-002,N,Team lunch,N
EXP-0002782,EMP-000525,2024-05-22,Client Entertainment,Vendor-126,SGD,10214.64,7558.83,0.74,PROJ-007,CC-0014,REJECTED,MGR-003,Y,,Y
EXP-0002783,EMP-001394,2025-03-14,Telecoms,Vendor-86,JPY,2903.74,19.46,0.0067,PROJ-002,CC-0016,PENDING,MGR-002,N,Monthly subscription,Y
EXP-0002784,EMP-000152,2024-12-23,Office Supplies,Vendor-157,GBP,5829.07,7402.92,1.27,PROJ-031,CC-0017,APPROVED,MGR-002,N,Client visit,Y
EXP-0002785,EMP-000044,2025-06-20,Travel-Hotel,Vendor-51,SGD,10051.66,7438.23,0.74,PROJ-014,CC-0010,APPROVED,MGR-001,N,Team lunch,N
EXP-0002786,EMP-000886,2024-06-28,Client Entertainment,Vendor-160,CAD,2675.97,1980.22,0.74,PROJ-019,CC-0004,APPROVED,MGR-001,Y,,N
EXP-0002787,EMP-001422,2024-06-27,Telecoms,Vendor-77,GBP,1778.57,2258.78,1.27,PROJ-027,CC-0009,APPROVED,MGR-001,Y,Conference attendance,Y
EXP-0002788,EMP-001855,2024-04-06,Client Entertainment,Vendor-112,SGD,14902.51,11027.86,0.74,PROJ-023,CC-0019,REJECTED,MGR-001,Y,,Y
EXP-0002789,EMP-001693,2024-08-24,Telecoms,Vendor-192,USD,12147.71,12147.71,1.0,PROJ-004,CC-0012,CANCELLED,MGR-002,Y,,N
EXP-0002790,EMP-001941,2024-10-24,Meals,Vendor-143,EUR,3260.47,3553.91,1.09,PROJ-044,CC-0007,CANCELLED,MGR-002,Y,Client visit,N
EXP-0002791,EMP-001474,2025-05-05,Meals,Vendor-79,JPY,3642.62,24.41,0.0067,PROJ-041,CC-0018,REJECTED,MGR-001,N,Conference attendance,Y
EXP-0002792,EMP-000280,2024-03-22,Training,Vendor-148,SGD,7128.72,5275.25,0.74,PROJ-014,CC-0003,CANCELLED,MGR-001,Y,Conference attendance,N
EXP-0002793,EMP-000870,2025-03-30,Telecoms,Vendor-156,INR,2976.04,35.71,0.012,PROJ-010,CC-0009,REJECTED,MGR-003,N,,N
EXP-0002794,EMP-001144,2025-04-17,Training,Vendor-151,EUR,5924.68,6457.9,1.09,PROJ-016,CC-0017,REJECTED,MGR-003,Y,Client visit,N
EXP-0002795,EMP-000999,2025-05-06,Client Entertainment,Vendor-128,SGD,2494.47,1845.91,0.74,PROJ-035,CC-0013,APPROVED,MGR-001,Y,Conference attendance,N
EXP-0002796,EMP-001755,2024-06-18,Telecoms,Vendor-97,JPY,10577.35,70.87,0.0067,PROJ-040,CC-0013,REJECTED,MGR-001,Y,Conference attendance,N
EXP-0002797,EMP-001364,2025-06-10,Travel-Air,Vendor-37,SGD,3313.82,2452.23,0.74,PROJ-002,CC-0010,APPROVED,MGR-002,Y,,Y
EXP-0002798,EMP-001161,2024-03-11,Travel-Ground,Vendor-153,SGD,12087.04,8944.41,0.74,PROJ-050,CC-0009,PENDING,MGR-003,N,Team lunch,Y
EXP-0002799,EMP-000897,2024-04-12,Client Entertainment,Vendor-159,EUR,6340.78,6911.45,1.09,PROJ-026,CC-0008,REJECTED,MGR-002,Y,Conference attendance,Y
EXP-0002800,EMP-000130,2024-03-22,Travel-Air,Vendor-30,INR,3143.3,37.72,0.012,PROJ-047,CC-0011,REJECTED,MGR-002,Y,Team lunch,Y
EXP-0002801,EMP-000978,2024-02-28,Travel-Air,Vendor-186,GBP,12191.06,15482.65,1.27,PROJ-045,CC-0003,CANCELLED,MGR-002,N,Conference attendance,N
EXP-0002802,EMP-000057,2025-05-26,Meals,Vendor-2,INR,6228.64,74.74,0.012,PROJ-012,CC-0004,CANCELLED,MGR-001,Y,Client visit,Y
EXP-0002803,EMP-001350,2024-02-15,Travel-Hotel,Vendor-2,SGD,12171.16,9006.66,0.74,PROJ-007,CC-0010,PENDING,MGR-002,N,Conference attendance,Y
EXP-0002804,EMP-001388,2024-09-24,Travel-Air,Vendor-1,EUR,14239.96,15521.56,1.09,PROJ-027,CC-0003,PENDING,MGR-003,Y,Monthly subscription,N
EXP-0002805,EMP-000109,2024-06-24,Software License,Vendor-22,JPY,13898.81,93.12,0.0067,PROJ-018,CC-0008,REJECTED,MGR-003,Y,Monthly subscription,N
EXP-0002806,EMP-001141,2024-02-01,Travel-Air,Vendor-78,GBP,971.53,1233.84,1.27,PROJ-022,CC-0002,APPROVED,MGR-002,N,Conference attendance,Y
EXP-0002807,EMP-001867,2025-02-20,Travel-Air,Vendor-39,INR,9172.59,110.07,0.012,PROJ-031,CC-0013,PENDING,MGR-003,Y,Team lunch,N
EXP-0002808,EMP-001736,2024-12-01,Client Entertainment,Vendor-129,JPY,6262.92,41.96,0.0067,PROJ-022,CC-0013,PENDING,MGR-002,Y,Monthly subscription,Y
EXP-0002809,EMP-000635,2025-02-14,Client Entertainment,Vendor-194,AUD,2545.42,1654.52,0.65,PROJ-004,CC-0013,REJECTED,MGR-003,Y,Conference attendance,N
EXP-0002810,EMP-001802,2024-04-18,Marketing Materials,Vendor-41,INR,12792.48,153.51,0.012,PROJ-032,CC-0016,APPROVED,MGR-001,Y,,Y
EXP-0002811,EMP-001976,2024-01-22,Travel-Hotel,Vendor-146,JPY,842.19,5.64,0.0067,PROJ-032,CC-0011,REJECTED,MGR-002,Y,,Y
EXP-0002812,EMP-001124,2025-01-25,Software License,Vendor-12,JPY,7383.65,49.47,0.0067,PROJ-017,CC-0009,REJECTED,MGR-001,Y,Monthly subscription,Y
EXP-0002813,EMP-001534,2025-02-18,Training,Vendor-162,AUD,11488.64,7467.62,0.65,PROJ-002,CC-0017,APPROVED,MGR-003,Y,Conference attendance,Y
EXP-0002814,EMP-000466,2025-03-24,Marketing Materials,Vendor-169,INR,12288.9,147.47,0.012,PROJ-027,CC-0006,CANCELLED,MGR-003,Y,,N
EXP-0002815,EMP-000522,2024-03-05,Office Supplies,Vendor-186,USD,4406.78,4406.78,1.0,PROJ-037,CC-0017,APPROVED,MGR-002,N,Conference attendance,N
EXP-0002816,EMP-000161,2025-03-25,Travel-Air,Vendor-12,JPY,9895.39,66.3,0.0067,PROJ-028,CC-0018,APPROVED,MGR-002,N,Team lunch,N
EXP-0002817,EMP-001909,2024-08-19,Telecoms,Vendor-192,SGD,2320.88,1717.45,0.74,PROJ-042,CC-0015,CANCELLED,MGR-002,Y,,Y
EXP-0002818,EMP-001773,2025-04-15,Travel-Hotel,Vendor-83,INR,3781.11,45.37,0.012,PROJ-003,CC-0001,CANCELLED,MGR-002,Y,Conference attendance,N
EXP-0002819,EMP-000228,2024-01-07,Travel-Air,Vendor-115,INR,11369.02,136.43,0.012,PROJ-031,CC-0018,REJECTED,MGR-001,Y,Monthly subscription,N
EXP-0002820,EMP-001085,2025-03-14,Training,Vendor-124,SGD,6557.64,4852.65,0.74,PROJ-003,CC-0014,CANCELLED,MGR-002,N,,Y
EXP-0002821,EMP-000363,2024-08-26,Client Entertainment,Vendor-151,EUR,11977.73,13055.73,1.09,PROJ-008,CC-0009,PENDING,MGR-001,N,Conference attendance,N
EXP-0002822,EMP-000362,2025-01-07,Telecoms,Vendor-125,EUR,6792.6,7403.93,1.09,PROJ-035,CC-0008,PENDING,MGR-002,Y,Monthly subscription,Y
EXP-0002823,EMP-001578,2024-02-16,Software License,Vendor-152,GBP,2566.96,3260.04,1.27,PROJ-038,CC-0009,REJECTED,MGR-003,Y,,N
EXP-0002824,EMP-001375,2024-06-18,Software License,Vendor-194,USD,1368.16,1368.16,1.0,PROJ-026,CC-0005,APPROVED,MGR-003,N,Team lunch,Y
EXP-0002825,EMP-001106,2024-02-09,Travel-Ground,Vendor-92,USD,12896.85,12896.85,1.0,PROJ-032,CC-0002,APPROVED,MGR-002,N,,Y
EXP-0002826,EMP-000938,2024-03-04,Meals,Vendor-96,JPY,10776.87,72.21,0.0067,PROJ-022,CC-0020,REJECTED,MGR-003,Y,Monthly subscription,Y
EXP-0002827,EMP-000776,2024-03-19,Office Supplies,Vendor-181,JPY,6577.29,44.07,0.0067,PROJ-027,CC-0005,CANCELLED,MGR-002,Y,,Y
EXP-0002828,EMP-000112,2024-05-15,Software License,Vendor-63,JPY,12839.65,86.03,0.0067,PROJ-025,CC-0017,CANCELLED,MGR-001,N,Conference attendance,Y
EXP-0002829,EMP-000566,2025-01-03,Travel-Air,Vendor-141,EUR,4900.14,5341.15,1.09,PROJ-002,CC-0013,REJECTED,MGR-001,Y,,N
EXP-0002830,EMP-001856,2025-05-24,Travel-Hotel,Vendor-138,CAD,12337.13,9129.48,0.74,PROJ-013,CC-0010,APPROVED,MGR-001,Y,,Y
EXP-0002831,EMP-001106,2024-10-26,Marketing Materials,Vendor-74,JPY,5848.75,39.19,0.0067,PROJ-016,CC-0019,PENDING,MGR-001,Y,Monthly subscription,N
EXP-0002832,EMP-001663,2024-11-16,Office Supplies,Vendor-1,USD,3384.93,3384.93,1.0,PROJ-046,CC-0018,CANCELLED,MGR-001,Y,Monthly subscription,Y
EXP-0002833,EMP-001632,2024-01-06,Client Entertainment,Vendor-73,SGD,5600.72,4144.53,0.74,PROJ-030,CC-0020,APPROVED,MGR-003,Y,,Y
EXP-0002834,EMP-000031,2024-05-09,Training,Vendor-168,USD,3949.44,3949.44,1.0,PROJ-034,CC-0019,APPROVED,MGR-001,Y,Team lunch,N
EXP-0002835,EMP-000386,2024-01-05,Travel-Air,Vendor-83,INR,1712.6,20.55,0.012,PROJ-041,CC-0002,APPROVED,MGR-003,Y,Team lunch,N
EXP-0002836,EMP-001850,2025-06-04,Travel-Air,Vendor-139,AUD,7238.13,4704.78,0.65,PROJ-019,CC-0006,CANCELLED,MGR-002,Y,Team lunch,Y
EXP-0002837,EMP-001606,2024-01-03,Training,Vendor-42,EUR,7525.59,8202.89,1.09,PROJ-023,CC-0011,PENDING,MGR-001,Y,Monthly subscription,Y
EXP-0002838,EMP-001725,2025-01-13,Travel-Air,Vendor-30,INR,1103.76,13.25,0.012,PROJ-013,CC-0011,PENDING,MGR-002,Y,Conference attendance,Y
EXP-0002839,EMP-000971,2024-12-19,Travel-Air,Vendor-185,SGD,8297.34,6140.03,0.74,PROJ-024,CC-0004,PENDING,MGR-003,Y,,N
EXP-0002840,EMP-000735,2024-04-04,Client Entertainment,Vendor-27,GBP,7698.1,9776.59,1.27,PROJ-009,CC-0001,APPROVED,MGR-002,Y,,Y
EXP-0002841,EMP-000766,2024-03-10,Software License,Vendor-110,AUD,11027.3,7167.74,0.65,PROJ-038,CC-0020,PENDING,MGR-001,N,Team lunch,N
EXP-0002842,EMP-000784,2024-09-28,Training,Vendor-58,EUR,11771.06,12830.46,1.09,PROJ-033,CC-0015,PENDING,MGR-001,N,,N
EXP-0002843,EMP-001235,2024-02-19,Office Supplies,Vendor-14,EUR,12763.06,13911.74,1.09,PROJ-024,CC-0014,PENDING,MGR-002,Y,Team lunch,Y
EXP-0002844,EMP-001666,2024-05-06,Meals,Vendor-123,EUR,4532.03,4939.91,1.09,PROJ-014,CC-0020,REJECTED,MGR-003,Y,Client visit,N
EXP-0002845,EMP-001831,2025-03-16,Office Supplies,Vendor-149,GBP,8516.71,10816.22,1.27,PROJ-019,CC-0007,CANCELLED,MGR-002,N,Team lunch,N
EXP-0002846,EMP-000628,2024-11-18,Telecoms,Vendor-72,CAD,1269.73,939.6,0.74,PROJ-024,CC-0014,APPROVED,MGR-002,Y,,N
EXP-0002847,EMP-000782,2024-08-26,Travel-Hotel,Vendor-137,GBP,13743.04,17453.66,1.27,PROJ-029,CC-0020,CANCELLED,MGR-002,N,Client visit,Y
EXP-0002848,EMP-000576,2024-06-08,Meals,Vendor-62,EUR,2985.15,3253.81,1.09,PROJ-015,CC-0017,PENDING,MGR-001,Y,Conference attendance,Y
EXP-0002849,EMP-001488,2024-06-06,Training,Vendor-5,INR,416.15,4.99,0.012,PROJ-017,CC-0001,APPROVED,MGR-002,N,,N
EXP-0002850,EMP-000621,2025-04-23,Travel-Air,Vendor-128,JPY,6436.83,43.13,0.0067,PROJ-042,CC-0005,CANCELLED,MGR-001,N,Team lunch,N
EXP-0002851,EMP-001242,2025-03-04,Office Supplies,Vendor-52,SGD,11008.04,8145.95,0.74,PROJ-027,CC-0017,APPROVED,MGR-002,N,Team lunch,Y
EXP-0002852,EMP-001587,2025-06-22,Travel-Ground,Vendor-52,USD,12648.6,12648.6,1.0,PROJ-013,CC-0002,CANCELLED,MGR-001,Y,,Y
EXP-0002853,EMP-000104,2025-04-22,Software License,Vendor-26,AUD,6967.48,4528.86,0.65,PROJ-034,CC-0013,PENDING,MGR-001,Y,,N
EXP-0002854,EMP-001081,2024-06-27,Marketing Materials,Vendor-167,CAD,6062.44,4486.21,0.74,PROJ-042,CC-0003,CANCELLED,MGR-003,Y,Conference attendance,Y
EXP-0002855,EMP-001841,2025-02-12,Marketing Materials,Vendor-175,JPY,11627.77,77.91,0.0067,PROJ-034,CC-0003,PENDING,MGR-002,Y,Monthly subscription,Y
EXP-0002856,EMP-001377,2024-09-29,Office Supplies,Vendor-83,INR,2586.16,31.03,0.012,PROJ-033,CC-0001,CANCELLED,MGR-003,Y,,N
EXP-0002857,EMP-000585,2024-04-13,Telecoms,Vendor-157,EUR,2360.17,2572.59,1.09,PROJ-030,CC-0020,CANCELLED,MGR-001,N,Conference attendance,Y
EXP-0002858,EMP-000542,2024-01-05,Telecoms,Vendor-140,USD,7972.28,7972.28,1.0,PROJ-023,CC-0009,REJECTED,MGR-003,Y,,Y
EXP-0002859,EMP-001094,2024-09-09,Meals,Vendor-66,AUD,13461.74,8750.13,0.65,PROJ-027,CC-0011,CANCELLED,MGR-003,Y,,Y
EXP-0002860,EMP-000205,2024-08-09,Travel-Hotel,Vendor-172,JPY,907.6,6.08,0.0067,PROJ-033,CC-0001,CANCELLED,MGR-003,Y,,N
EXP-0002861,EMP-001889,2025-05-02,Client Entertainment,Vendor-57,AUD,851.13,553.23,0.65,PROJ-041,CC-0001,CANCELLED,MGR-003,Y,,Y
EXP-0002862,EMP-001889,2024-12-08,Meals,Vendor-113,SGD,7865.33,5820.34,0.74,PROJ-007,CC-0005,CANCELLED,MGR-003,Y,Conference attendance,N
EXP-0002863,EMP-001956,2024-11-23,Training,Vendor-139,GBP,5011.17,6364.19,1.27,PROJ-041,CC-0004,PENDING,MGR-003,Y,Client visit,Y
EXP-0002864,EMP-001993,2024-05-02,Training,Vendor-172,AUD,12280.05,7982.03,0.65,PROJ-022,CC-0013,PENDING,MGR-002,Y,,N
EXP-0002865,EMP-001711,2024-04-23,Training,Vendor-140,AUD,3701.32,2405.86,0.65,PROJ-011,CC-0015,PENDING,MGR-003,Y,Monthly subscription,N
EXP-0002866,EMP-000066,2025-06-24,Client Entertainment,Vendor-4,JPY,6526.16,43.73,0.0067,PROJ-029,CC-0017,REJECTED,MGR-003,Y,Monthly subscription,Y
EXP-0002867,EMP-000920,2024-10-28,Office Supplies,Vendor-99,GBP,4987.48,6334.1,1.27,PROJ-009,CC-0004,CANCELLED,MGR-003,Y,Team lunch,N
EXP-0002868,EMP-000704,2024-11-03,Travel-Ground,Vendor-68,EUR,4748.27,5175.61,1.09,PROJ-022,CC-0018,CANCELLED,MGR-002,Y,Client visit,Y
EXP-0002869,EMP-000332,2024-05-18,Office Supplies,Vendor-121,USD,14909.7,14909.7,1.0,PROJ-040,CC-0009,APPROVED,MGR-002,Y,Conference attendance,N
EXP-0002870,EMP-001059,2024-06-16,Training,Vendor-184,AUD,1572.16,1021.9,0.65,PROJ-015,CC-0018,CANCELLED,MGR-003,N,Client visit,Y
EXP-0002871,EMP-001365,2025-06-21,Office Supplies,Vendor-36,CAD,12516.4,9262.14,0.74,PROJ-010,CC-0012,REJECTED,MGR-002,Y,Client visit,N
EXP-0002872,EMP-000124,2024-08-20,Software License,Vendor-103,JPY,14744.52,98.79,0.0067,PROJ-024,CC-0016,REJECTED,MGR-003,Y,,N
EXP-0002873,EMP-001897,2024-03-22,Client Entertainment,Vendor-198,CAD,7364.28,5449.57,0.74,PROJ-038,CC-0006,CANCELLED,MGR-001,Y,Client visit,N
EXP-0002874,EMP-000065,2024-02-23,Travel-Hotel,Vendor-39,USD,9716.43,9716.43,1.0,PROJ-028,CC-0014,REJECTED,MGR-002,Y,,N
EXP-0002875,EMP-001604,2024-02-07,Telecoms,Vendor-22,GBP,4278.3,5433.44,1.27,PROJ-001,CC-0002,APPROVED,MGR-002,Y,Monthly subscription,N
EXP-0002876,EMP-000637,2024-09-11,Travel-Air,Vendor-14,AUD,5103.88,3317.52,0.65,PROJ-007,CC-0016,REJECTED,MGR-002,N,,N
EXP-0002877,EMP-001333,2024-06-09,Travel-Air,Vendor-166,AUD,12934.31,8407.3,0.65,PROJ-021,CC-0006,PENDING,MGR-002,Y,,Y
EXP-0002878,EMP-001963,2024-07-22,Travel-Ground,Vendor-28,USD,7491.13,7491.13,1.0,PROJ-027,CC-0013,REJECTED,MGR-002,Y,Conference attendance,N
EXP-0002879,EMP-001391,2025-02-17,Travel-Hotel,Vendor-31,USD,9411.7,9411.7,1.0,PROJ-032,CC-0003,PENDING,MGR-003,Y,Conference attendance,Y
EXP-0002880,EMP-000046,2025-02-20,Client Entertainment,Vendor-46,INR,512.54,6.15,0.012,PROJ-010,CC-0015,CANCELLED,MGR-002,N,Monthly subscription,N
EXP-0002881,EMP-001880,2025-03-17,Software License,Vendor-16,JPY,5083.09,34.06,0.0067,PROJ-021,CC-0007,REJECTED,MGR-002,Y,,N
EXP-0002882,EMP-000843,2024-01-16,Travel-Ground,Vendor-131,GBP,1234.59,1567.93,1.27,PROJ-024,CC-0019,REJECTED,MGR-001,Y,Monthly subscription,N
EXP-0002883,EMP-001155,2024-07-10,Travel-Air,Vendor-67,SGD,13846.35,10246.3,0.74,PROJ-047,CC-0003,REJECTED,MGR-002,N,,Y
EXP-0002884,EMP-001766,2024-04-11,Office Supplies,Vendor-71,CAD,755.51,559.08,0.74,PROJ-047,CC-0008,APPROVED,MGR-003,N,,Y
EXP-0002885,EMP-000572,2024-10-28,Client Entertainment,Vendor-59,SGD,6875.19,5087.64,0.74,PROJ-015,CC-0005,REJECTED,MGR-002,Y,,N
EXP-0002886,EMP-001499,2024-10-16,Travel-Air,Vendor-76,SGD,10401.49,7697.1,0.74,PROJ-031,CC-0015,PENDING,MGR-002,Y,,N
EXP-0002887,EMP-001778,2025-06-06,Meals,Vendor-170,SGD,2263.59,1675.06,0.74,PROJ-050,CC-0010,APPROVED,MGR-003,Y,Team lunch,N
EXP-0002888,EMP-001222,2025-03-28,Marketing Materials,Vendor-75,GBP,336.53,427.39,1.27,PROJ-019,CC-0006,PENDING,MGR-003,N,Conference attendance,N
EXP-0002889,EMP-000264,2025-05-29,Travel-Ground,Vendor-109,AUD,1975.71,1284.21,0.65,PROJ-023,CC-0017,REJECTED,MGR-003,Y,Conference attendance,Y
EXP-0002890,EMP-000147,2024-01-02,Software License,Vendor-165,AUD,7740.61,5031.4,0.65,PROJ-024,CC-0016,APPROVED,MGR-002,Y,Client visit,N
EXP-0002891,EMP-000718,2024-04-29,Travel-Ground,Vendor-198,INR,13384.65,160.62,0.012,PROJ-015,CC-0010,PENDING,MGR-002,Y,Conference attendance,N
EXP-0002892,EMP-000042,2025-02-28,Meals,Vendor-19,USD,7716.55,7716.55,1.0,PROJ-047,CC-0008,REJECTED,MGR-003,Y,Client visit,N
EXP-0002893,EMP-001605,2024-10-02,Software License,Vendor-159,SGD,8102.75,5996.03,0.74,PROJ-002,CC-0016,PENDING,MGR-003,Y,Client visit,Y
EXP-0002894,EMP-001627,2024-03-14,Travel-Ground,Vendor-101,GBP,9561.25,12142.79,1.27,PROJ-020,CC-0005,APPROVED,MGR-003,Y,Monthly subscription,N
EXP-0002895,EMP-001997,2025-06-01,Telecoms,Vendor-56,AUD,11524.83,7491.14,0.65,PROJ-050,CC-0015,CANCELLED,MGR-001,Y,Conference attendance,N
EXP-0002896,EMP-001274,2025-01-14,Travel-Air,Vendor-164,USD,6664.79,6664.79,1.0,PROJ-026,CC-0005,CANCELLED,MGR-003,N,Client visit,N
EXP-0002897,EMP-000523,2024-07-26,Travel-Ground,Vendor-110,JPY,2697.79,18.08,0.0067,PROJ-022,CC-0015,PENDING,MGR-001,Y,,Y
EXP-0002898,EMP-000083,2025-05-07,Marketing Materials,Vendor-160,AUD,11083.28,7204.13,0.65,PROJ-048,CC-0008,CANCELLED,MGR-003,Y,Team lunch,N
EXP-0002899,EMP-001335,2024-07-14,Telecoms,Vendor-151,EUR,10508.53,11454.3,1.09,PROJ-040,CC-0014,PENDING,MGR-002,Y,,N
EXP-0002900,EMP-000221,2024-08-17,Marketing Materials,Vendor-93,INR,4163.89,49.97,0.012,PROJ-029,CC-0019,PENDING,MGR-003,N,Team lunch,Y
EXP-0002901,EMP-001646,2024-12-26,Travel-Hotel,Vendor-81,USD,1518.13,1518.13,1.0,PROJ-039,CC-0019,REJECTED,MGR-001,Y,Monthly subscription,N
EXP-0002902,EMP-000740,2024-12-05,Meals,Vendor-50,SGD,14366.55,10631.25,0.74,PROJ-014,CC-0003,CANCELLED,MGR-003,N,Conference attendance,Y
EXP-0002903,EMP-000675,2025-01-27,Travel-Hotel,Vendor-158,AUD,12261.06,7969.69,0.65,PROJ-028,CC-0004,CANCELLED,MGR-002,Y,,Y
EXP-0002904,EMP-000042,2024-01-21,Travel-Air,Vendor-44,EUR,1697.27,1850.02,1.09,PROJ-032,CC-0017,CANCELLED,MGR-002,Y,,N
EXP-0002905,EMP-000719,2024-05-03,Travel-Ground,Vendor-84,USD,11529.06,11529.06,1.0,PROJ-015,CC-0017,APPROVED,MGR-003,Y,Client visit,Y
EXP-0002906,EMP-000442,2025-05-22,Office Supplies,Vendor-154,USD,4970.28,4970.28,1.0,PROJ-014,CC-0006,CANCELLED,MGR-003,N,,N
EXP-0002907,EMP-001625,2025-01-29,Travel-Ground,Vendor-46,AUD,10136.09,6588.46,0.65,PROJ-026,CC-0017,CANCELLED,MGR-002,N,Conference attendance,Y
EXP-0002908,EMP-000533,2024-07-30,Marketing Materials,Vendor-126,INR,2461.15,29.53,0.012,PROJ-009,CC-0001,CANCELLED,MGR-002,Y,,Y
EXP-0002909,EMP-001334,2024-11-02,Client Entertainment,Vendor-168,GBP,4664.11,5923.42,1.27,PROJ-039,CC-0009,APPROVED,MGR-003,Y,,N
EXP-0002910,EMP-001177,2025-01-28,Travel-Ground,Vendor-163,INR,14536.4,174.44,0.012,PROJ-017,CC-0007,REJECTED,MGR-001,N,Team lunch,N
EXP-0002911,EMP-000923,2024-08-22,Office Supplies,Vendor-136,GBP,12658.51,16076.31,1.27,PROJ-022,CC-0001,CANCELLED,MGR-001,Y,,Y
EXP-0002912,EMP-001324,2024-05-01,Travel-Air,Vendor-50,EUR,5250.12,5722.63,1.09,PROJ-006,CC-0018,CANCELLED,MGR-002,N,Conference attendance,N
EXP-0002913,EMP-000561,2024-10-11,Software License,Vendor-107,INR,8689.99,104.28,0.012,PROJ-028,CC-0003,CANCELLED,MGR-002,Y,,N
EXP-0002914,EMP-001475,2024-12-06,Travel-Air,Vendor-184,USD,14529.76,14529.76,1.0,PROJ-018,CC-0008,REJECTED,MGR-001,Y,Conference attendance,Y
EXP-0002915,EMP-000701,2025-04-09,Office Supplies,Vendor-178,JPY,9814.16,65.75,0.0067,PROJ-020,CC-0015,REJECTED,MGR-002,Y,Monthly subscription,N
EXP-0002916,EMP-001205,2025-05-03,Training,Vendor-78,CAD,10879.51,8050.84,0.74,PROJ-006,CC-0002,REJECTED,MGR-001,Y,,N
EXP-0002917,EMP-001643,2024-06-04,Meals,Vendor-63,USD,11886.17,11886.17,1.0,PROJ-004,CC-0020,REJECTED,MGR-002,N,Conference attendance,N
EXP-0002918,EMP-001770,2025-03-04,Travel-Hotel,Vendor-97,SGD,9550.65,7067.48,0.74,PROJ-022,CC-0008,CANCELLED,MGR-001,Y,Monthly subscription,Y
EXP-0002919,EMP-001222,2024-01-01,Training,Vendor-182,AUD,2482.08,1613.35,0.65,PROJ-034,CC-0003,CANCELLED,MGR-001,N,Conference attendance,N
